id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo,ingreso_mensual_hogar
2018_mal_1092,1.0,malambo,1092.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,si,0.0,0.0,1.0,no,apartamento,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,si,no,no,si,no,no,no,no,no,a veces,igual,si,no,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,no,raramente,raramente,raramente,raramente,no,500000.0
2018_mal_1093,1.0,malambo,1093.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,apartamento,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,no,no,si,no,no,no,no,no,no,no,no,a veces,peor,si,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,más de 5 salarios mínimos,1.0,no,a veces,raramente,raramente,nunca,no,300000.0
2018_mal_1094,2.0,malambo,1094.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,apartamento,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,no,no,si,no,no,no,no,no,no,no,no,a veces,igual,si,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,menos de 1 salario mínimo,1.0,si,a veces,raramente,raramente,nunca,no,900000.0
2018_mal_1095,1.0,malambo,1095.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,2.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,no,no,no,no,raramente,igual,si,no,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,menos de 1 salario mínimo,1.0,si,raramente,raramente,raramente,nunca,si,600000.0
2018_pue_1096,1.0,puerto colombia,1096.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a menudo,a menudo,a menudo,raramente,no,1100000.0
2018_pue_1097,1.0,puerto colombia,1097.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,raramente,nunca,raramente,no,1200000.0
2018_pue_1098,1.0,puerto colombia,1098.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,0.0,1.0,no,casa,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,si,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,a veces,raramente,nunca,no,630000.0
2018_pue_1099,1.0,puerto colombia,1099.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,otra,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,raramente,nunca,raramente,no,1000000.0
2018_pue_1100,1.0,puerto colombia,1100.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,no,0.0,0.0,1.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,si,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,nunca,a veces,raramente,no,850000.0
2018_pue_1101,1.0,puerto colombia,1101.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,no,no,no,no,siempre,peor,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a menudo,a veces,raramente,raramente,no,1200000.0
2018_mal_1102,2.0,malambo,1102.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,1.0,0.0,2.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,nunca,a veces,nunca,si,950000.0
2018_mal_1103,1.0,malambo,1103.0,4.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,no,2.0,0.0,1.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,si,menos de 1 salario mínimo,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,raramente,nunca,raramente,nunca,no,380000.0
2018_pue_1104,1.0,puerto colombia,1104.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,no,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,no,si,si,si,no,si,no,no,no,no,si,si,no,no,raramente,igual,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,a veces,si,930000.0
2018_pue_1105,1.0,puerto colombia,1105.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,no,0.0,0.0,1.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,no,si,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,a menudo,siempre,raramente,nunca,si,710000.0
2018_mal_1106,1.0,malambo,1106.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,no,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,si,no,no,raramente,igual,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,a veces,raramente,a veces,si,980000.0
2018_pue_1107,2.0,puerto colombia,1107.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,a veces,nunca,raramente,no,960000.0
2018_mal_1108,1.0,malambo,1108.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,3.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,si,no,no,si,no,si,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,a veces,raramente,nunca,no,1150000.0
2018_pue_1109,1.0,puerto colombia,1109.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,si,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,a veces,nunca,raramente,no,1100000.0
2018_pue_1110,1.0,puerto colombia,1110.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,no,2.0,0.0,2.0,no,casa,2.0,si,no,si,si,"tierra, arena","caña, esterilla, guadua, otro tipo de material vegetal",gas natural domiciliario,no,si,si,no,no,no,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre algunas decisiones,nada probable,si,menos de 1 salario mínimo,no,"propia, parcialmente pagada",nada feliz,muy insatisfecho,entre 1 y 2 salarios mínimos,1.0,no,siempre,a menudo,nunca,a veces,no,650000.0
2018_pue_1111,1.0,puerto colombia,1111.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,nunca,raramente,no,800000.0
2018_pue_1112,1.0,puerto colombia,1112.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,2.0,0.0,0.0,no,casa,3.0,si,no,si,si,"madera burda, tabla, tablón, otro vegetal","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,no,no,no,no,a menudo,peor,no,no,control sobre la mayoría de decisiones,poco probable,si,menos de 1 salario mínimo,no,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,siempre,siempre,a veces,a menudo,si,650000.0
2018_pue_1113,1.0,puerto colombia,1113.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,vivienda indígena,2.0,si,no,si,no,"tierra, arena","madera burda, tabla, tablón, bahareque",carbón mineral,no,no,no,no,no,si,no,no,no,no,no,no,no,no,a menudo,igual,no,no,control sobre muy pocas decisiones,muy probable,si,entre 1 y 2 salarios mínimos,no,"propia, parcialmente pagada",nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,siempre,raramente,nunca,no,830000.0
2018_pue_1114,1.0,puerto colombia,1114.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,nunca,raramente,no,930000.0
2018_pue_1115,1.0,puerto colombia,1115.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,0.0,1.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,a menudo,peor,no,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,a veces,nunca,nunca,no,580000.0
2018_pue_1116,2.0,puerto colombia,1116.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,1.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,raramente,si,1100000.0
2018_pue_1351,2.0,puerto colombia,1351.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,2.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,a veces,nunca,raramente,no,820000.0
2018_pue_1118,1.0,puerto colombia,1118.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre todas las decisiones,muy probable,si,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,raramente,nunca,raramente,no,1100000.0
2018_pue_1119,1.0,puerto colombia,1119.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,nunca,a veces,nunca,no,781000.0
2018_pue_1120,1.0,puerto colombia,1120.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,si,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,a veces,raramente,nunca,no,1090000.0
2018_pue_1121,1.0,puerto colombia,1121.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,apartamento,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,nunca,raramente,no,1000000.0
2018_pue_1122,1.0,puerto colombia,1122.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,0.0,0.0,3.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,nunca,raramente,no,950000.0
2018_pue_1123,1.0,puerto colombia,1123.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a menudo,a menudo,raramente,nunca,no,1100000.0
2018_pue_1124,1.0,puerto colombia,1124.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a menudo,a menudo,raramente,nunca,no,900000.0
2018_pue_1125,1.0,puerto colombia,1125.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,1.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,nunca,raramente,no,800000.0
2018_pue_1126,1.0,puerto colombia,1126.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,no,2.0,0.0,2.0,no,casa,2.0,no,no,si,si,"madera burda, tabla, tablón, otro vegetal",sin paredes,electricidad,no,si,no,si,no,si,no,no,no,no,no,no,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,no,"propia, parcialmente pagada",nada feliz,muy insatisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,nunca,a veces,a menudo,no,650000.0
2018_pue_1127,1.0,puerto colombia,1127.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,no,1.0,0.0,2.0,no,casa,2.0,si,no,si,si,"tierra, arena","caña, esterilla, guadua, otro tipo de material vegetal",electricidad,si,si,si,no,no,si,no,no,no,no,no,no,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, parcialmente pagada",nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,a menudo,raramente,nunca,no,900000.0
2018_pue_1128,1.0,puerto colombia,1128.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a menudo,a menudo,raramente,nunca,no,800000.0
2018_pue_1129,2.0,puerto colombia,1129.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,si,3.0,0.0,3.0,si,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,a veces,igual,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,raramente,nunca,raramente,no,1500000.0
2018_pue_1130,1.0,puerto colombia,1130.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","zinc, tela, cartón, latas, desechos, plásticos",gas natural domiciliario,si,no,no,no,no,si,no,no,no,no,no,no,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,no,"propia, parcialmente pagada",nada feliz,muy insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,a menudo,siempre,raramente,nunca,no,750000.0
2018_pue_1131,2.0,puerto colombia,1131.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,nunca,a veces,nunca,no,800000.0
2018_pue_1132,1.0,puerto colombia,1132.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,a veces,igual,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,raramente,nunca,raramente,no,750000.0
2018_pue_1133,1.0,puerto colombia,1133.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,0.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,raramente,nunca,raramente,no,980000.0
2018_mal_1135,2.0,malambo,1135.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,no,0.0,0.0,1.0,si,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,si,si,no,no,no,no,si,no,no,no,raramente,peor,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,menos de 1 salario mínimo,2.0,si,raramente,nunca,nunca,nunca,si,2100000.0
2018_pue_1136,2.0,puerto colombia,1136.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,no,3.0,0.0,2.0,si,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,no,no,no,no,no,si,no,no,no,a veces,peor,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,nunca,nunca,nunca,si,1900000.0
2018_mal_1137,2.0,malambo,1137.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,no,0.0,2.0,2.0,no,casa,3.0,si,no,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,a veces,raramente,raramente,raramente,no,856720.0
2018_mal_1138,2.0,malambo,1138.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,no,3.0,0.0,2.0,no,casa,3.0,no,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,raramente,nunca,raramente,no,870000.0
